142	163524635241352416524163241635416352
143	164253316425531642253164425316642531
144	164253642531425316253164531642316425
145	241536415362153624536241362415624153
146	241536416352153624635241362415524163
147	241536425361153624536142362415614253
148	241536426351153624635142362415514263
149	241536463152136425514263352641625314
150	241536463152625314352641136425514263
151	241536463152625314352641514263136425
152	241536514263136425352641625314463152
153	241536514263136425463152625314352641
154	241536514263352641136425463152625314
155	241536514263352641625314463152136425
156	241536514263362415635142153624426351
157	241536524163362415635241153624416352
158	241536614253362415536142153624425361
159	241536624153362415536241153624415362
160	241536625314352641514263136425463152
161	241536625314463152136425352641514263
162	241536625314463152136425514263352641
163	241635415362163524536241352416624153
164	241635416352163524635241352416524163
165	241635425361163524536142352416614253
166	241635426351163524635142352416514263
167	241635514263352416635142163524426351
168	241635524163352416635241163524416352
169	241635614253352416536142163524425361
170	241635624153352416536241163524415362
171	246135461352613524135246352461524613
172	246135524613352461135246613524461352
173	246315462531135264513642351426624153
174	246315462531624153351426135264513642
175	246315462531624153351426513642135264
176	246315463152631524315246152463524631
177	246315513642135264351426624153462531
178	246315513642135264462531624153351426
179	246315513642351426135264462531624153
180	246315513642351426624153462531135264
181	246315524631152463315246631524463152
182	246315624153351426513642135264462531
183	246315624153462531135264351426513642
184	246315624153462531135264513642351426
185	246351462513135246513624351462624135
186	246351462513624135351462135246513624
187	246351462513624135351462513624135246
188	246351513624135246351462624135462513
189	246351513624135246462513624135351462
190	246351513624351462135246462513624135
191	246351513624351462624135462513135246
192	246351624135351462513624135246462513
193	246351624135462513135246351462513624
194	246351624135462513135246513624351462
195	251364413526146253524631362415635142
196	251364413526635142362415146253524631
197	251364413526635142362415524631146253
198	251364425136642513364251136425513642
199	251364513642136425364251642513425136
200	251364524631146253362415635142413526
201	251364524631146253413526635142362415
202	251364524631362415146253413526635142
203	251364524631362415635142413526146253
204	251364635142362415524631146253413526
205	251364635142413526146253362415524631
206	251364635142413526146253524631362415
207	251463413625146352524136362514635241
208	251463413625635241362514146352524136
209	251463413625635241362514524136146352
210	251463524136146352362514635241413625
211	251463524136146352413625635241362514
212	251463524136362514146352413625635241
213	251463524136362514635241413625146352
214	251463635241362514524136146352413625
215	251463635241413625146352362514524136
216	251463635241413625146352524136362514
217	253146415362142635526413364251631524
218	253146415362631524364251142635526413
219	253146415362631524364251526413142635
220	253146526413142635364251631524415362
221	253146526413142635415362631524364251
222	253146526413364251142635415362631524
223	253146526413364251631524415362142635
224	253146531462314625146253462531625314
225	253146625314462531146253314625531462
226	253146631524364251526413142635415362
227	253146631524415362142635364251526413
228	253146631524415362142635526413364251
229	253164425316642531164253316425531642
230	253164531642316425164253642531425316
231	253614415362142536624153361425536241
232	253614416352142536524163361425635241
233	253614425361142536614253361425536142
234	253614426351142536514263361425635142
235	253614536142361425614253142536425361
236	253614536241361425624153142536415362
237	253614635142361425514263142536426351
238	253614635241361425524163142536416352
239	253641415263142536526314364152631425
240	253641415263631425364152142536526314
241	253641415263631425364152526314142536
242	253641526314142536364152631425415263
243	253641526314142536415263631425364152
244	253641526314364152142536415263631425
245	253641526314364152631425415263142536
246	253641631425364152526314142536415263
247	253641631425415263142536364152526314
248	253641631425415263142536526314364152
249	263514415362142635624153351426536241
250	263514416352142635524163351426635241
251	263514425136152463536241314625641352
252	263514425136641352314625152463536241
253	263514425136641352314625536241152463
254	263514425361142635614253351426536142
255	263514426351142635514263351426635142
256	263514536142351426614253142635425361
257	263514536241152463314625641352425136
258	263514536241152463425136641352314625
259	263514536241314625152463425136641352
260	263514536241314625641352425136152463
261	263514536241351426624153142635415362
262	263514635142351426514263142635426351
263	263514635241351426524163142635416352
264	263514641352314625536241152463425136
265	263514641352425136152463314625536241
266	263514641352425136152463536241314625
267	264135426351153624531462315246642513
268	264135426351642513315246153624531462
269	264135426351642513315246531462153624
270	264135526413352641135264413526641352
271	264135531462153624315246642513426351
272	264135531462153624426351642513315246
273	264135531462315246153624426351642513
274	264135531462315246642513426351153624
275	264135641352413526135264352641526413
276	264135642513315246531462153624426351
277	264135642513426351153624315246531462
278	264135642513426351153624531462315246
279	264153426315153642531426315264642531
280	264153426315642531315264153642531426
281	264153426315642531315264531426153642
282	264153531426153642315264642531426315
283	264153531426153642426315642531315264
284	264153531426315264153642426315642531
285	264153531426315264642531426315153642
286	264153642531315264531426153642426315
287	264153642531426315153642315264531426
288	264153642531426315153642531426315264
289	314625146253462531625314253146531462
290	314625152463425136641352263514536241
291	314625152463536241263514425136641352
292	314625152463536241263514641352425136
293	314625531462253146625314462531146253
294	314625536241152463425136263514641352
295	314625536241152463425136641352263514
296	314625536241263514641352425136152463
297	314625641352263514425136152463536241
298	314625641352263514536241152463425136
299	314625641352425136152463536241263514
300	314625641352425136263514536241152463
301	315246152463524631246315463152631524
302	315246153624426351642513264135531462
303	315246153624531462264135426351642513
304	315246153624531462264135642513426351
305	315246531462153624426351264135642513
306	315246531462153624426351642513264135
307	315246531462264135642513426351153624
308	315246631524463152246315524631152463
309	315246642513264135426351153624531462
310	315246642513264135531462153624426351
311	315246642513426351153624531462264135
312	315246642513426351264135531462153624
313	315264153642426315642531264153531426
314	315264153642531426264153426315642531
315	315264153642531426264153642531426315
316	315264531426153642426315264153642531
317	315264531426153642426315642531264153
318	315264531426264153642531426315153642
319	315264642531264153426315153642531426
320	315264642531264153531426153642426315
321	315264642531426315153642531426264153
322	315264642531426315264153531426153642
323	316425164253642531425316253164531642
324	316425531642253164425316642531164253
325	351426135264462531624153246315513642
326	351426135264513642246315462531624153
327	351426135264513642246315624153462531
328	351426513642135264462531246315624153
329	351426513642135264462531624153246315
330	351426513642246315624153462531135264
331	351426514263142635426351263514635142
332	351426524163142635416352263514635241
333	351426536142263514425361142635614253
334	351426536241263514415362142635624153
335	351426614253142635425361263514536142
336	351426624153142635415362263514536241
337	351426624153246315462531135264513642
338	351426624153246315513642135264462531
339	351426624153462531135264513642246315
340	351426624153462531246315513642135264
341	351426635142263514426351142635514263
342	351426635241263514416352142635524163
343	351462135246462513624135246351513624
344	351462135246513624246351462513624135
345	351462135246513624246351624135462513
346	351462513624135246462513246351624135
347	351462513624135246462513624135246351
348	351462513624246351624135462513135246
349	351462624135246351462513135246513624
350	351462624135246351513624135246462513
351	351462624135462513135246513624246351
352	351462624135462513246351513624135246
353	352416514263241635426351163524635142
354	352416524163241635416352163524635241
355	352416536142163524425361241635614253
356	352416536241163524415362241635624153
357	352416614253241635425361163524536142
358	352416624153241635415362163524536241
359	352416635142163524426351241635514263
360	352416635241163524416352241635524163
361	352461135246613524461352246135524613
362	352461524613246135461352613524135246
363	352641135264413526641352264135526413
364	352641136425463152625314241536514263
365	352641136425514263241536463152625314
366	352641136425514263241536625314463152
367	352641514263136425463152241536625314
368	352641514263136425463152625314241536
369	352641514263241536625314463152136425
370	352641526413264135641352413526135264
371	352641625314241536463152136425514263
372	352641625314241536514263136425463152
373	352641625314463152136425514263241536
374	352641625314463152241536514263136425
375	361425514263142536426351253614635142
376	361425524163142536416352253614635241
377	361425536142253614425361142536614253
378	361425536241253614415362142536624153
379	361425614253142536425361253614536142
380	361425624153142536415362253614536241
381	361425635142253614426351142536514263
382	361425635241253614416352142536524163
383	362415146253413526635142251364524631
384	362415146253524631251364413526635142
385	362415146253524631251364635142413526
386	362415514263241536426351153624635142
387	362415524163241536416352153624635241
388	362415524631146253413526251364635142
389	362415524631146253413526635142251364
390	362415524631251364635142413526146253
391	362415536142153624425361241536614253
392	362415536241153624415362241536624153
393	362415614253241536425361153624536142
394	362415624153241536415362153624536241
395	362415635142153624426351241536514263
396	362415635142251364413526146253524631
397	362415635142251364524631146253413526
398	362415635142413526146253524631251364
399	362415635142413526251364524631146253
400	362415635241153624416352241536524163
401	362514146352413625635241251463524136
402	362514146352524136251463413625635241
403	362514146352524136251463635241413625
404	362514524136146352413625251463635241
405	362514524136146352413625635241251463
406	362514524136251463635241413625146352
407	362514635241251463413625146352524136
408	362514635241251463524136146352413625
409	362514635241413625146352524136251463
410	362514635241413625251463524136146352
411	364152142536415263631425253641526314
412	364152142536526314253641415263631425
413	364152142536526314253641631425415263
414	364152526314142536415263253641631425
415	364152526314142536415263631425253641
416	364152526314253641631425415263142536
417	364152631425253641415263142536526314
418	364152631425253641526314142536415263
419	364152631425415263142536526314253641
420	364152631425415263253641526314142536
421	364251136425513642251364425136642513
422	364251142635415362631524253146526413
423	364251142635526413253146415362631524
424	364251142635526413253146631524415362
425	364251526413142635415362253146631524
426	364251526413142635415362631524253146
427	364251526413253146631524415362142635
428	364251631524253146415362142635526413
429	364251631524253146526413142635415362
430	364251631524415362142635526413253146
431	364251631524415362253146526413142635
432	364251642513425136251364513642136425
433	413526135264352641526413264135641352
434	413526146253362415524631251364635142
435	413526146253362415635142251364524631
436	413526146253524631251364635142362415
437	413526146253524631362415635142251364
438	413526251364524631146253362415635142
439	413526251364635142362415146253524631
440	413526251364635142362415524631146253
441	413526635142251364524631146253362415
442	413526635142251364524631362415146253
443	413526635142362415146253524631251364
444	413526641352264135526413352641135264
445	413625146352362514524136251463635241
446	413625146352362514635241251463524136
447	413625146352524136251463635241362514
448	413625146352524136362514635241251463
449	413625251463524136146352362514635241
450	413625251463635241362514146352524136
451	413625251463635241362514524136146352
452	413625635241251463524136146352362514
453	413625635241251463524136362514146352
454	413625635241362514146352524136251463
455	415263142536364152526314253641631425
456	415263142536364152631425253641526314
457	415263142536526314253641631425364152
458	415263142536526314364152631425253641
459	415263253641526314142536364152631425
460	415263253641631425364152142536526314
461	415263253641631425364152526314142536
462	415263631425253641526314142536364152
463	415263631425253641526314364152142536
464	415263631425364152142536526314253641
465	415362142536624153361425536241253614
466	415362142635364251526413253146631524
467	415362142635364251631524253146526413
468	415362142635526413253146631524364251
469	415362142635526413364251631524253146
470	415362142635624153351426536241263514
471	415362153624536241362415624153241536
472	415362163524536241352416624153241635
473	415362241536624153362415536241153624
474	415362241635624153352416536241163524
475	415362253146526413142635364251631524
476	415362253146631524364251142635526413
477	415362253146631524364251526413142635
478	415362253614536241361425624153142536
479	415362263514536241351426624153142635
480	415362631524253146526413142635364251
481	415362631524253146526413364251142635
482	415362631524364251142635526413253146
483	416352142536524163361425635241253614
484	416352142635524163351426635241263514
485	416352153624635241362415524163241536
486	416352163524635241352416524163241635
487	416352241536524163362415635241153624
488	416352241635524163352416635241163524
489	416352253614635241361425524163142536
490	416352263514635241351426524163142635
491	425136152463314625536241263514641352
492	425136152463314625641352263514536241
493	425136152463536241263514641352314625
494	425136152463536241314625641352263514
495	425136251364513642136425364251642513
496	425136263514536241152463314625641352
497	425136263514641352314625152463536241
498	425136263514641352314625536241152463
499	425136641352263514536241152463314625
500	425136641352263514536241314625152463
501	425136641352314625152463536241263514
502	425136642513364251136425513642251364
503	425316253164531642316425164253642531
504	425316642531164253316425531642253164
505	425361142536614253361425536142253614
506	425361142635614253351426536142263514
507	425361153624536142362415614253241536
508	425361163524536142352416614253241635
509	425361241536614253362415536142153624
510	425361241635614253352416536142163524
511	425361253614536142361425614253142536
512	425361263514536142351426614253142635
513	426315153642315264531426264153642531
514	426315153642315264642531264153531426
515	426315153642531426264153642531315264
516	426315153642531426315264642531264153
517	426315264153531426153642315264642531
518	426315264153642531315264153642531426
519	426315264153642531315264531426153642
520	426315642531264153531426153642315264
521	426315642531264153531426315264153642
522	426315642531315264153642531426264153
523	426351142536514263361425635142253614
524	426351142635514263351426635142263514
525	426351153624315246531462264135642513
526	426351153624315246642513264135531462
527	426351153624531462264135642513315246
528	426351153624531462315246642513264135
529	426351153624635142362415514263241536
530	426351163524635142352416514263241635
531	426351241536514263362415635142153624
532	426351241635514263352416635142163524
533	426351253614635142361425514263142536
534	426351263514635142351426514263142635
535	426351264135531462153624315246642513
536	426351264135642513315246153624531462
537	426351264135642513315246531462153624
538	426351642513264135531462153624315246
539	426351642513264135531462315246153624
540	426351642513315246153624531462264135
541	461352246135524613352461135246613524
542	461352613524135246352461524613246135
543	462513135246351462513624246351624135
544	462513135246351462624135246351513624
545	462513135246513624246351624135351462
546	462513135246513624351462624135246351
547	462513246351513624135246351462624135
548	462513246351624135351462135246513624
549	462513246351624135351462513624135246
550	462513624135246351513624135246351462
551	462513624135246351513624351462135246
552	462513624135351462135246513624246351
553	462531135264351426513642246315624153
554	462531135264351426624153246315513642
555	462531135264513642246315624153351426
556	462531135264513642351426624153246315
557	462531146253314625531462253146625314
558	462531246315513642135264351426624153
559	462531246315624153351426135264513642
560	462531246315624153351426513642135264
561	462531624153246315513642135264351426
562	462531624153246315513642351426135264
563	462531624153351426135264513642246315
564	462531625314253146531462314625146253
565	463152136425352641514263241536625314
566	463152136425352641625314241536514263
567	463152136425514263241536625314352641
568	463152136425514263352641625314241536
569	463152241536514263136425352641625314
570	463152241536625314352641136425514263
571	463152241536625314352641514263136425
572	463152246315524631152463315246631524
573	463152625314241536514263136425352641
574	463152625314241536514263352641136425
575	463152625314352641136425514263241536
576	463152631524315246152463524631246315
577	513624135246351462624135246351462513
578	513624135246351462624135462513246351
579	513624135246462513246351624135351462
580	513624246351462513135246351462624135
581	513624246351462513624135351462135246
582	513624246351624135351462135246462513
583	513624246351624135462513135246351462
584	513624351462135246462513246351624135
585	513624351462135246462513624135246351
586	513624351462624135246351462513135246
587	513642135264351426624153246315462531
588	513642135264351426624153462531246315
589	513642135264462531246315624153351426
590	513642136425364251642513425136251364
591	513642246315462531135264351426624153
592	513642246315462531624153351426135264
593	513642246315624153351426135264462531
594	513642246315624153462531135264351426
595	513642251364425136642513364251136425
596	513642351426135264462531246315624153
597	513642351426135264462531624153246315
598	513642351426624153246315462531135264
599	514263136425352641625314241536463152
600	514263136425352641625314463152241536
601	514263136425463152241536625314352641
602	514263142536426351253614635142361425
603	514263142635426351263514635142351426
604	514263241536426351153624635142362415
605	514263241536463152136425352641625314
606	514263241536463152625314352641136425
607	514263241536625314352641136425463152
608	514263241536625314463152136425352641
609	514263241635426351163524635142352416
610	514263351426635142263514426351142635
611	514263352416635142163524426351241635
612	514263352641136425463152241536625314
613	514263352641136425463152625314241536
614	514263352641625314241536463152136425
615	514263361425635142253614426351142536
616	514263362415635142153624426351241536
617	524136146352362514635241251463413625
618	524136146352362514635241413625251463
619	524136146352413625251463635241362514
620	524136251463413625146352362514635241
621	524136251463413625635241362514146352
622	524136251463635241362514146352413625
623	524136251463635241413625146352362514
624	524136362514146352413625251463635241
625	524136362514146352413625635241251463
626	524136362514635241251463413625146352
627	524163142536416352253614635241361425
628	524163142635416352263514635241351426
629	524163241536416352153624635241362415
630	524163241635416352163524635241352416
631	524163351426635241263514416352142635
632	524163352416635241163524416352241635
633	524163361425635241253614416352142536
634	524163362415635241153624416352241536
635	524613246135461352613524135246352461
636	524613352461135246613524461352246135
637	524631146253362415635142251364413526
638	524631146253362415635142413526251364
639	524631146253413526251364635142362415
640	524631152463315246631524463152246315
641	524631246315463152631524315246152463
642	524631251364413526146253362415635142
643	524631251364413526635142362415146253
644	524631251364635142362415146253413526
645	524631251364635142413526146253362415
646	524631362415146253413526251364635142
647	524631362415146253413526635142251364
648	524631362415635142251364413526146253
649	526314142536364152631425253641415263
650	526314142536364152631425415263253641
651	526314142536415263253641631425364152
652	526314253641415263142536364152631425
653	526314253641415263631425364152142536
654	526314253641631425364152142536415263
655	526314253641631425415263142536364152
656	526314364152142536415263253641631425
657	526314364152142536415263631425253641
658	526314364152631425253641415263142536
659	526413142635364251631524253146415362
660	526413142635364251631524415362253146
661	526413142635415362253146631524364251
662	526413253146415362142635364251631524
663	526413253146415362631524364251142635
664	526413253146631524364251142635415362
665	526413253146631524415362142635364251
666	526413264135641352413526135264352641
667	526413352641135264413526641352264135
668	526413364251142635415362253146631524
669	526413364251142635415362631524253146
670	526413364251631524253146415362142635
671	531426153642315264642531264153426315
672	531426153642315264642531426315264153
673	531426153642426315264153642531315264
674	531426264153426315153642315264642531
675	531426264153426315642531315264153642
676	531426264153642531315264153642426315
677	531426264153642531426315153642315264
678	531426315264153642426315264153642531
679	531426315264153642426315642531264153
680	531426315264642531264153426315153642
681	531462153624315246642513264135426351
682	531462153624315246642513426351264135
683	531462153624426351264135642513315246
684	531462253146625314462531146253314625
685	531462264135426351153624315246642513
686	531462264135426351642513315246153624
687	531462264135642513315246153624426351
688	531462264135642513426351153624315246
689	531462314625146253462531625314253146
690	531462315246153624426351264135642513
691	531462315246153624426351642513264135
692	531462315246642513264135426351153624
693	531642253164425316642531164253316425
694	531642316425164253642531425316253164
695	536142153624425361241536614253362415
696	536142163524425361241635614253352416
697	536142253614425361142536614253361425
698	536142263514425361142635614253351426
699	536142351426614253142635425361263514
700	536142352416614253241635425361163524
701	536142361425614253142536425361253614
702	536142362415614253241536425361153624
703	536241152463314625641352263514425136
704	536241152463314625641352425136263514
705	536241152463425136263514641352314625
706	536241153624415362241536624153362415
707	536241163524415362241635624153352416
708	536241253614415362142536624153361425
709	536241263514415362142635624153351426
710	536241263514425136152463314625641352
711	536241263514425136641352314625152463
712	536241263514641352314625152463425136
713	536241263514641352425136152463314625
714	536241314625152463425136263514641352
715	536241314625152463425136641352263514
716	536241314625641352263514425136152463
717	536241351426624153142635415362263514
718	536241352416624153241635415362163524
719	536241361425624153142536415362253614
720	536241362415624153241536415362153624
721	613524135246352461524613246135461352
722	613524461352246135524613352461135246
723	614253142536425361253614536142361425
724	614253142635425361263514536142351426
725	614253241536425361153624536142362415
726	614253241635425361163524536142352416
727	614253351426536142263514425361142635
728	614253352416536142163524425361241635
729	614253361425536142253614425361142536
730	614253362415536142153624425361241536
731	624135246351462513135246351462513624
732	624135246351462513135246513624351462
733	624135246351513624351462135246462513
734	624135351462135246462513246351513624
735	624135351462135246513624246351462513
736	624135351462513624135246462513246351
737	624135351462513624246351462513135246
738	624135462513135246351462513624246351
739	624135462513246351513624135246351462
740	624135462513246351513624351462135246
741	624153142536415362253614536241361425
742	624153142635415362263514536241351426
743	624153241536415362153624536241362415
744	624153241635415362163524536241352416
745	624153246315462531135264351426513642
746	624153246315462531135264513642351426
747	624153246315513642351426135264462531
748	624153351426135264462531246315513642
749	624153351426135264513642246315462531
750	624153351426513642135264462531246315
751	624153351426513642246315462531135264
752	624153351426536241263514415362142635
753	624153352416536241163524415362241635
754	624153361425536241253614415362142536
755	624153362415536241153624415362241536
756	624153462531135264351426513642246315
757	624153462531246315513642135264351426
758	624153462531246315513642351426135264
759	625314241536463152136425352641514263
760	625314241536463152136425514263352641
761	625314241536514263352641136425463152
762	625314253146531462314625146253462531
763	625314352641136425463152241536514263
764	625314352641136425514263241536463152
765	625314352641514263136425463152241536
766	625314352641514263241536463152136425
767	625314462531146253314625531462253146
768	625314463152136425352641514263241536
769	625314463152241536514263136425352641
770	625314463152241536514263352641136425
771	631425253641415263142536364152526314
772	631425253641415263142536526314364152
773	631425253641526314364152142536415263
774	631425364152142536415263253641526314
775	631425364152142536526314253641415263
776	631425364152526314142536415263253641
777	631425364152526314253641415263142536
778	631425415263142536364152526314253641
779	631425415263253641526314142536364152
780	631425415263253641526314364152142536
781	631524253146415362142635364251526413
782	631524253146415362142635526413364251
783	631524253146526413364251142635415362
784	631524315246152463524631246315463152
785	631524364251142635415362253146526413
786	631524364251142635526413253146415362
787	631524364251526413142635415362253146
788	631524364251526413253146415362142635
789	631524415362142635364251526413253146
790	631524415362253146526413142635364251
791	631524415362253146526413364251142635
792	631524463152246315524631152463315246
793	635142153624426351241536514263362415
794	635142163524426351241635514263352416
795	635142251364413526146253362415524631
796	635142251364413526146253524631362415
797	635142251364524631362415146253413526
798	635142253614426351142536514263361425
799	635142263514426351142635514263351426
800	635142351426514263142635426351263514
801	635142352416514263241635426351163524
802	635142361425514263142536426351253614
803	635142362415146253413526251364524631
804	635142362415146253524631251364413526
805	635142362415514263241536426351153624
806	635142362415524631146253413526251364
807	635142362415524631251364413526146253
808	635142413526146253362415524631251364
809	635142413526251364524631146253362415
810	635142413526251364524631362415146253
811	635241153624416352241536524163362415
812	635241163524416352241635524163352416
813	635241251463413625146352362514524136
814	635241251463413625146352524136362514
815	635241251463524136362514146352413625
816	635241253614416352142536524163361425
817	635241263514416352142635524163351426
818	635241351426524163142635416352263514
819	635241352416524163241635416352163524
820	635241361425524163142536416352253614
821	635241362415524163241536416352153624
822	635241362514146352413625251463524136
823	635241362514146352524136251463413625
824	635241362514524136146352413625251463
825	635241362514524136251463413625146352
826	635241413625146352362514524136251463
827	635241413625251463524136146352362514
828	635241413625251463524136362514146352
829	641352263514425136152463314625536241
830	641352263514425136152463536241314625
831	641352263514536241314625152463425136
832	641352264135526413352641135264413526
833	641352314625152463425136263514536241
834	641352314625152463536241263514425136
835	641352314625536241152463425136263514
836	641352314625536241263514425136152463
837	641352413526135264352641526413264135
838	641352425136152463314625536241263514
839	641352425136263514536241152463314625
840	641352425136263514536241314625152463
841	642513264135426351153624315246531462
842	642513264135426351153624531462315246
843	642513264135531462315246153624426351
844	642513315246153624426351264135531462
845	642513315246153624531462264135426351
846	642513315246531462153624426351264135
847	642513315246531462264135426351153624
848	642513364251136425513642251364425136
849	642513425136251364513642136425364251
850	642513426351153624315246531462264135
851	642513426351264135531462153624315246
852	642513426351264135531462315246153624
853	642531164253316425531642253164425316
854	642531264153426315153642315264531426
855	642531264153426315153642531426315264
856	642531264153531426315264153642426315
857	642531315264153642426315264153531426
858	642531315264153642531426264153426315
859	642531315264531426153642426315264153
860	642531315264531426264153426315153642
861	642531425316253164531642316425164253
862	642531426315153642315264531426264153
863	642531426315264153531426153642315264
864	642531426315264153531426315264153642
0
